Date,Symbol,Tier,Score,ADX,ATR_Norm,Ang_Price,Ang_EMA,Dist_EMA,Wick_Ratio,Vrsi,V-Mom,Vol_Ratio,Volt_Ratio,Energy_Gap,Micro_Trig,Ignition_Type,M15_RSI,M15_Vol,Max_Excursion,Close_Excursion,Drawdown,Hit_10,Anti_Penalty,Drift_Factor,Audit_Verdict,Decision
2025-11-30T00:00:00+00:00,AVAXUSDT,DIAMOND,0.0,47.92282645455815,0.05918516202980099,-2.2330630754431793,-1.7096087319172444,-0.08433462505769443,0.13235294098183376,38.736650468669765,-0.23170028656763375,0.5177234425856788,0.6498236242293339,-2.799150566936362,False,NONE,50.0,1.0,0.2188183807439792,-6.929248723559455,-8.533916849015332,NO,0.8828579363758082,0.5737019447782163,ONY,NET_ADAY
2025-12-02T00:00:00+00:00,AVAXUSDT,DIAMOND,0.0,47.75530693124854,0.05831760016782045,-2.8404163052905567,-2.9949958886945747,-0.07051166549338395,0.13333333320634988,40.590543365890646,0.5861844561921641,0.8902830241696373,0.6477669897629863,1.7417249100435654,False,NONE,50.0,1.0,10.792951541850226,8.516886930983848,-0.2936857562408135,YES,0.8566290383138621,0.5548960143487613,ONY,NET_ADAY
